companyid,companyname,keydevid,transcriptid,headline,mostimportantdateutc,transcriptcomponentid,componentorder,transcriptcomponenttypename,transcriptpersonname,speaker_company,speakertypename,componenttext
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282273,10,Answer,Elon Musk,,Executives,"Yes. And it's pretty [indiscernible] So actually, I think it's probably worth providing some [indiscernible] for investors that are interested so you can actually see it first-hand. I think [indiscernible] is like if you see it first-hand, you will understand exactly what's going on. And so I think [indiscernible] for some investors that are interested because I think really you're going to really feel for what it is. Otherwise, it's just some that are kind of hard to put -- hard to imagine."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282274,11,Answer,Jeffrey Straubel,,Executives,"I also just want to add, I think it's fair to say that this may be degree of complacency that happened at the end of last year has been pretty thoroughly replaced by an intense focus from a huge portion of the Tesla team. And there are a lot of different initiatives and teams, whole teams targeted at this area. So as Elon opened with, it's not a question of if we will get to the production rate, it's just a question of the matter of time."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282275,12,Answer,Elon Musk,,Executives,"Yes, absolutely."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282276,13,Question,Rod Lache,,Analysts,"If I could just clarify, what's the run rate now with semi automation? And when are you expecting the fully automated line to come on?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282277,14,Answer,Jeffrey Straubel,,Executives,"Well, it's probably a level of granularity that is not productive to dive into in terms of exactly what is coming from which operation. But we do expect the new automated lines to be landing and starting out at the Gigafactory in just the next landing in sight within this quarter."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282278,15,Answer,Elon Musk,,Executives,"Yes, the new automated lines should arrive next month in March. And then it's already -- it's been -- it's working in Germany so that's going to be disassembled, brought out of the Gigafactory and reassembled and then into operation at the Gigafactory. It's not of question whether works or not, it's just a question of disassembly, transport and reassembly. So that's [indiscernible] -- yes. So we expect to alleviate that constraint. That -- we're alleviating that constraint. That's what gets us to the roughly 2,000 to 2,500 per week production rate. The next constraint would be material conveyance at our Fremont vehicle plant. And there's a very sophisticated automated parts conveyance. We think it's probably most sophisticated in the world, a matter of 1 that is more so. And the software of that is quite complex. So that would be the next constraint on production to get to 5,000 is the conveyance system in Fremont. So that also appears to be on track. So we feel like the around the unit volume predictions are getting some more with each passing week."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282279,16,Question and Answer Operator Message,Operator,,Operator,And our next question comes from the line of Adam Jonas with Morgan Stanley.
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282280,17,Question,Adam Jonas,,Analysts,"I also want to add my congrats for the launch yesterday, the Twin Falcon landing was probably the sickest thing I've ever seen in my life. First question's for Deepak. Deepak, a question for you. Given the negative trade cycle, your negative working cap, some of the modeling analysts are doing kind of simulating when you get to 2,500 or 5,000 or maybe somewhere in between that, that some of the arrangements you made with your suppliers who have been very helpful, that you might temporarily run enough negative working cap to even have operating cash flow exceed CapEx. Is that something that's possible? Or again, again I know it's execution behind that clearly but is that something out of question or barely even?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282281,18,Answer,Deepak Ahuja,,Executives,"I mean, we got to look at it from a full quarter perspective. The negative working cycle is amplified by the rate at which we ramp our production. Given our present lines of getting to 5,000 by end of Q2, it's a fairly gradual -- it's exponential from where we started but it's not going to create a situation where our cash flow from operations will exceed CapEx."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282282,19,Question,Adam Jonas,,Analysts,"And just as a follow-up, Elon, your kind of compensation -- long-term compensation plan obviously got a lot of attention and raised some questions, however long term from now on succession. Just wanted to ask, do you see your successor as CEO of Tesla someone currently within the company right now or from outside the company, kind of how do you see that?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282283,20,Answer,Elon Musk,,Executives,"I mean, there's no actual search going on or there's not even -- or passive or active search going on for new CEOs on remain CEO for the foreseeable future. But at some point, if there's somebody really spectacular inside or outside the company who could take on that role and who are going to have that title in that role, that would be fine with me. And I would focus on product development, which is [indiscernible], which is what I like doing best. So -- but there are no plans to make change at the time."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282284,21,Question and Answer Operator Message,Operator,,Operator,Our next question comes from the line of Tyler Frank with Baird.
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282285,22,Question,Tyler Frank,,Analysts,"I guess, Elon, bigger picture and looking out a few years, you had mentioned a couple of quarters ago that the 1 million car target for 2020 was still there and that you would need to introduce the Model Y by then. How do we connect from where we are today to getting to 1 million units a year? And what should we look for this year in terms of ramping production or building a facility for the Model Y?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282286,23,Answer,Elon Musk,,Executives,"We are going to make some capital investments towards the end of this year related to Model Y. I don't [indiscernible] on those but I think we've got a good plan. I'm pretty excited about the -- how we're designing Model Y. It's really taking a lot of lessons learned from Model 3 and saying how do we design need to be easy to manufacture instead of how to manufacture or difficult really. So I think this is going to be -- I really think it's going to be pretty great and pretty scalable. We are going to, as you suspect, need to make some capital investments in the second half of this year, really late, late Q3, Q4 for Model Y. And I think we want to wait until -- wait probably 3 to 6 months before announcing any plans on production location and the details associated with that."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282287,24,Question,Tyler Frank,,Analysts,Is that 1 million unit target still in play?
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282288,25,Answer,Elon Musk,,Executives,Yes.
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282289,26,Question,Tyler Frank,,Analysts,"Perfect. 1 quick follow-up. How should we think about the Tesla Semi and investments needed there? And what are you guys thinking you can hit from an annual run rate in the next, let's say, 2 to 4 years?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282290,27,Answer,Elon Musk,,Executives,"Well, there's a difference between 2 and 4 years. Tesla -- a few years ago, I think Tesla is going to grow at an average of roughly [ 50% ] a year, which is a crazy average growth rate for a company -- manufacturing complex products at scale. So 2 versus 4 is a huge difference. But as you say, [indiscernible] predict [indiscernible] production, they look like an escrow. We have an initial exponential, which [indiscernible] exponential appears [indiscernible] extrapolate on a straight-line basis, exponential always predictions are conservative at the beginning. And then exponential takes off, and it becomes linear and then it becomes logarithmic. So it's easier to predict -- not far easier to predict the endpoints or the steady state of the escrow than anywhere on that exponential or log. So let's say, 4 years, I think 100,000 units a year is a reasonable expectation. Maybe more but that's the right -- roughly the right number, I think."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282291,28,Question,Tyler Frank,,Analysts,For the Tesla Semi?
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282292,29,Answer,Elon Musk,,Executives,"Yes. I think we might be able to exceed the specs that we unveiled last year too, which is pretty exciting. speculation that we might not meet them, I think we're going to exceed them. So -- and I made this comment before. It's [indiscernible] last over these comments, but I really take these to heart. The competitive strength of Tesla long term is not going to be the car. It's going to be the factory. We're going to productize the factory. And really this is the lesson that is kind of obvious in history because the Model T wasn't a product. It was [indiscernible]. The Model T is a very simple car. Everybody could have made that car. But not anyone could make the [indiscernible]. And that's really what would be Tesla's long-term competitive advantage. We'll have a line of great product great design [indiscernible] in the vehicles and autonomy and all that sort of stuff. But the factory is going to be the product that has the long-term sustained competitive advantage, in my opinion."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282293,30,Question and Answer Operator Message,Operator,,Operator,And our next question comes from the line of David Tamberrino with Goldman Sachs.
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282294,31,Question,David Tamberrino,,Analysts,"Elon, on your autonomous vehicle strategy, why do you believe that your current hardware set of only camera plus radar is going to be able to get you to fully validated autonomous vehicle system? Most of your competitors know that the need to redundancy from LIDAR hardware, given the robustness of the 3D point cloud and the data it's generated. What are they missing in the software stack and their algorithms that Tesla's able to obtain from just a camera plus radar? Further, what would be response as the regulatory bodies require that level of redundancy and is really needed from incremental LIDAR hardware?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282295,32,Answer,Elon Musk,,Executives,"Yes, well, first of all, I should say we actually 3 sensor systems is that there are cameras [indiscernible] redundant forward cameras. There are forward radar and there's -- there are the ultrasonics near field. So that is also [indiscernible] important for [indiscernible] stuff just [indiscernible]. But I think it's pretty obvious that the road system is geared towards passive optical. We have dissolved passive optical in its recognition extremely well in order to be able to drive in any given environment, in a changing environment we must solve passive optical and its recognition and must solve it extremely well. The point at which we have solve extremely well, what is the point in having active optical, meaning LIDAR? Which does not -- which cannot read signs. It's just giving you -- in my view, it is a crutch that will drive companies to a local maximum, that we'll find very difficult to get out of. If you take the hard path of a sophisticated neural net that's capable of advanced [indiscernible] recognition, then I think you'll achieve the goal maximum. And combine that with increasing the sophisticated radar and if you're going to pick active proton generator, doing so in 400-, 700-nanometer wavelength is pretty silly since you're getting that passively. You would want your active proton generation in the radar frequencies are [indiscernible] 4 millimeters because that is a [indiscernible] penetrating. And you can essentially see through snow, rain, dust, fog, anything. So it's I find it quite puzzling but companies would choose to do active photon system in the wrong wavelength. [indiscernible] expensive across, which makes the car sort of expensive likely and unnecessary, and they will find themselves at a disadvantage. Now perhaps I'm wrong, in which case I'll look like a fool. But I'm quite certain that I'm not ."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282296,33,Question,David Tamberrino,,Analysts,"Okay. And as a follow-up, if I may, could we talk about the trajectory for the Model S next margins? 3Q '17, I think the company were [indiscernible] you're in the low 20% range. I think you took another step down for the report today so I'm assuming it's probably at 20%. What's the pass-through recovery from here? And can you frame us through how you're going to get to that margin expansion?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282297,34,Answer,Deepak Ahuja,,Executives,"We feel very good about the recovery of S and X gross margin to -- in 2018 to a level which we have seen in the past. And it's a combination of a variety of things. It's increasing the mix of the larger batteries, the higher option content. And then we also have a very good and a robust manufacturing cost reduction roadmap. We will achieve a lot of manufacturing efficiencies which continue to occur on S and X so we feel really good about it."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282298,35,Answer,Elon Musk,,Executives,"Yes, our internal plan where we meet [indiscernible] I don't know, but I think we will [indiscernible] turnaround at 30% to 32% cash gross margin on S and X by the end of the year and probably 25%, maybe 26% GAAP gross margin on S and X [ first time ] this year. And then Model 3 maybe not by the end of this year but not far behind it."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282299,36,Answer,Deepak Ahuja,,Executives,"As Elon said internal roadmap and internal plan, things sometimes get delayed, they don't work out exactly. But I think you get a sense that we feel really good about the improvement that's ahead."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282300,37,Answer,Elon Musk,,Executives,"Yes, we have a clear path to that goal."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282301,38,Question and Answer Operator Message,Operator,,Operator,Our next question comes from the line of Romit Shah with Nomura.
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282302,39,Question,Romit Shah,,Analysts,"It sounds like from the letter that you could do more than 100,000 S and X in '18 but your constrained by the 18650s. And I'm just curious, what would it take to see the 2170 cells in these vehicles?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282303,40,Answer,Jeffrey Straubel,,Executives,"This is J.B. It's something we've, of course, contemplated, but it's quite a large change to the architecture of the module and the battery pack overall. And while the 18650 supply is somewhat of a cap at about 100k units per year, even just a few months ago, we didn't feel that expanding and making some long-term bids on expanding supply with Panasonic in Japan was really the right risk. It's something we could consider but right now, we are pretty happy with that balance, and it matches our other production capabilities and our other investments."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282304,41,Answer,Elon Musk,,Executives,"Yes, it's also like -- for any given a complex manufacturing by in order to go past the total capacity, we really need to move the whole supply chain in cadence. So you really have to then shift everything to say, okay, if you want to make more S and X, everyone has to make more investments in new lines or it's going to require over time, which [indiscernible] gross margin. Design the manufacturing machine [indiscernible], and then you'd have to redesign the machine or go red line. And so I think we feel pretty good about the 100k a year for S and X, and we want to focus on just improving the efficiency of production. [indiscernible]."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282305,42,Question,Romit Shah,,Analysts,"Okay. Yes, makes sense."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282306,43,Answer,Elon Musk,,Executives,"[indiscernible] Model 3. I mean, that's really [indiscernible] majority."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282307,44,Question,Romit Shah,,Analysts,"Okay. The other thing you guys mentioned was upcoming autonomous cost drive, which we're really looking forward to. Could you give a little bit more color on time frame, when something like that would be available for customers?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282308,45,Answer,Elon Musk,,Executives,"Yes. So we actually [indiscernible] to address this but -- because obviously, I missed the mark on that front. My focus is very much on Model 3 production so everything else kind of took a second place to that. But the -- we could have done the coast-to-coast drive, that it would require too much specialized code to effectively gain it or make it somewhat brutal in that it would work for 1 particular route but not the general solution. So it would be able to repeated but if it's just any other route, which is not solution. I am pretty excited about how much progress we're making on the neural net front. And it's a little -- it's also 1 of the things that's kind of exponential, where the progress doesn't seem like -- it doesn't seem like [indiscernible] it doesn't seem like much progress and suddenly, wow. That's been my observation generally with AI stuff. And you'll get there something like what [indiscernible] with, and it went from not being able to beat even a pretty good goal player to something that could beat the European champion, and it could beat the world champion, then it could crash the world champion then it could trash everyone simultaneously the minute [indiscernible] 0, which could trash ago. And it just [indiscernible] against itself was better than all the world's [indiscernible] getting kind of for self-driving. [indiscernible] driving like it's holy those drivers? It will be like that. I mean, timewise, I think coast-to-coast drive and in 3 months, 6 months would be [indiscernible]."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282309,46,Question,Romit Shah,,Analysts,And then is it available for customers immediately or is there a lag?
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282310,47,Answer,Elon Musk,,Executives,"Yes, that would be something that's available for customers. [indiscernible]."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282311,48,Question and Answer Operator Message,Operator,,Operator,Our next question comes from the line of Ryan Brinkman with JPMorgan.
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282312,49,Question,Ryan Brinkman,,Analysts,"As you put solutions in place one by one to unclog Model 3 production bottlenecks in Fremont or at the battery module line in Reno, are you finding that the ultimate solution is more or less expensive to implement than your original plans, which called for a 25% gross margin on the vehicle? Do you feel any differently now about the cost to manufacture the Model 3 or its gross margin potential versus prior to the start of production last July?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282313,50,Answer,Elon Musk,,Executives,"I think we feel good about that. I think we're probably able to exceed that next year, probably. Our understanding of manufacturing has improved dramatically. We can think of huge number of ways to make it far better, far more efficient. I'm really excited about how much we are learning about manufacturing. That's why I said long-term strength Tesla will be the manufacturing plant is actually a productizing the Gigafactory, which is like the world's biggest product basically, make us make a nuclear [indiscernible] look pretty small by comparison."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282314,51,Answer,Jeffrey Straubel,,Executives,"Yes. Maybe just to add to that, I mean, the products bill of materials cost and embedded labor cost is, I think that's where there's opportunities. And we are simplifying and we're finding ways to improve the design incrementally as we go through the round. Is there some small increases in CapEx that doesn't directly -- it will be overwhelmed by the improvements in simplicity and some cost savings in the product itself."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282315,52,Answer,Elon Musk,,Executives,"Yes, I think we feel really optimistic about the long-term potential for [indiscernible] Model 3 and especially Model A."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282316,53,Answer,Unknown Executive,,Executives,We haven't seen anything [indiscernible].
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282317,54,Question,Ryan Brinkman,,Analysts,"That's very helpful. And then for my follow-up, I see the guidance in the letter about the quarterly operating income turning positive at some point in 2018. That's great. I'm just curious what your thoughts are with regard to when you also might generate free cash flow. Is that less of a medium-term focus as you prefer to invest operating cash flows from the Model 3 into the Semi truck, Roadster and Model Y?"
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282318,55,Answer,Elon Musk,,Executives,"Yes. We could be positive cash flow, I think pretty significant positive cash flow probably in like third quarter, which is like 4, 5 months from now. But we think it makes sense to invest in Model Y. And yes."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282319,56,Answer,Deepak Ahuja,,Executives,"[indiscernible] energy products, Model 3, future growth [indiscernible] must."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282320,57,Answer,Elon Musk,,Executives,"Yes, the opportunities we see are really good opportunities."
27444752.0,"Tesla, Inc.",550668042.0,1382970.0,"Tesla, Inc., Q4 2017 Earnings Call, Feb 07, 2018",2018-02-07,55282321,58,Answer,Deepak Ahuja,,Executives,"Makes good business case, business sense to invest."
